Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
ALS_factors=10,power_lift,20,0.045740793797532396,0.03715307524096597,0.04869592704768072,0.06828914463075124,0.11076494844853829,14.691965579986572,{'p': 0.21111167543799952}
