Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
ALS_factors=10,pmi,1,0.04769436467070988,0.039061812187253894,0.050911871727835484,0.07115896718217045,0.11475702085910086,14.9783034324646,{}
