Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
ALS_factors=10,robust_user_centric,20,0.0478194045549947,0.03911794091484856,0.05090083801810988,0.07062160590207194,0.11367435410063416,14.950877904891968,{'scale_factor': 9.879081226043372}
