Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
I-AutoRec,bm25,15,0.09305414964457284,0.08042636734488161,0.09208268600349316,0.09566221342569685,0.12067740407389863,0.45059776306152344,"{'bm25_k1': 33.16756390643815, 'bm25_b': 0.3227663635478063}"
