Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
KNN_k=20,power,10,0.04977093384043038,0.045983808787818256,0.0555265854115791,0.07949788922201476,0.1161888556386947,2.734898090362549,{'power_p': 0.16643832838443454}
