Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
KNN_k=100,tfidf,1,0.14737895840507367,0.14041144698351452,0.16673308935465386,0.15013623182263114,0.21324055437083198,5.129856586456299,{}
