Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
KNN_k=100,sigmoid_propensity,20,0.15055162225074853,0.14170451666010098,0.16845335537955475,0.15195189243957774,0.21615058511284135,5.124545335769653,"{'p': 0.2569626793794393, 'beta': 0.9474990766919448}"
