Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
ALS_factors=10,robust_user_centric,20,0.21039531431003872,0.2520026314439214,0.2583688704980162,0.27253259773782224,0.29214268877805527,4.172496557235718,{'scale_factor': 2.691559032559339}
