Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
ALS_factors=10,confidence,20,0.1999618232853013,0.23249190778804876,0.24344626673029515,0.25367520799406207,0.27884265252089097,4.290487051010132,{'conf_alpha': 1.3064571209932714}
