Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
ALS_factors=100,normalized,1,0.1811017217581636,0.2091948477314369,0.2287460377841322,0.23668339481759668,0.2766155385833394,10.869391441345215,{}
