Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
ALS_factors=10,power,20,0.21173357702166562,0.2537514885898179,0.260301947638059,0.2737955177418104,0.29415366929550685,4.306236982345581,{'power_p': 0.16741867171308375}
