Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
KNN_k=100,sigmoid_propensity,10,0.14364372215666374,0.15028881075378106,0.16371923767379767,0.15971912302064445,0.18714131367307552,15.287412405014038,"{'p': 0.38460969962417735, 'beta': 0.8661761457749352}"
