Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
KNN_k=20,robust_user_centric_weight_v2,20,0.20303209786534793,0.23854539128146776,0.246510231003265,0.25711167979438776,0.2776742791049884,4.990931510925293,"{'lower_q': 43.164298457945705, 'upper_q': 73.65648853566094}"
