Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
KNN_k=100,normalized,1,0.20795274700382838,0.24365026833227135,0.25221944718593897,0.2551419677179922,0.2734275706368653,3.123929500579834,{}
