Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
KNN_k=100,log,1,0.14092595016235412,0.1476965974005987,0.16118935070578058,0.15750068164755296,0.1850519129131255,15.277403831481934,{}
