Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
KNN_k=100,normalized,1,0.14173275276122504,0.14946856425047697,0.1641725338990077,0.16318018687962754,0.194391444164431,15.321922302246094,{}
