Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
KNN_k=100,tfidf,1,0.2187007673634899,0.25434587231717437,0.26499982790984417,0.2627412172191984,0.2873045949786831,0.042669057846069336,{}
