Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
LMF_factors=100,robust_user_centric,20,0.14264039794053665,0.14609774469851708,0.1670948624025398,0.15058551872010556,0.18048318332543817,0.5988268852233887,{'scale_factor': 0.23546670071117437}
