Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
LMF_factors=100,no_weighting,1,0.10691601270653085,0.11762175919647311,0.13386457262635945,0.13541151245258123,0.1641402179062056,0.5839462280273438,{}
