Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
LMF_factors=100,power,20,0.13699800473436236,0.14269473983859876,0.15987191147235297,0.15025564901863764,0.17112742775935574,0.6414690017700195,{'power_p': 0.12019760331996314}
