Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
ALS_factors=100,power,20,0.2536572490960544,0.3057913443645405,0.3214422705621756,0.32528941916758064,0.35448465100325843,10.92896294593811,{'power_p': 1.291457459532728}
