Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
ALS_factors=10,pmi,1,0.2085637322464122,0.24518256015417134,0.2541290918531974,0.26043847696278816,0.279934282910816,4.280882358551025,{}
