Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
KNN_k=100,normalized,1,0.00027654626799082535,0.00048759681958738117,0.00042111967895884533,0.0010637813772611882,0.001158647687007753,3.1182305812835693,{}
