Algorithm,Strategy,Number of Optimization Trials,Best Val NDCG@20,Test NDCG@10,Test NDCG@20,Test Precision@10,Test Precision@20,Final Train Time (s),Best Params
KNN_k=20,bm25,10,0.05057881392267363,0.04693540585423825,0.05676182923577595,0.08064348080804615,0.11795977682753804,2.6964516639709473,"{'bm25_k1': 31.33329274964659, 'bm25_b': 0.7770367948199423}"
